LSOA_CODE,PCN_NAME,PCN_Patients,PCN_Total,Proportion_PCN,LSOA_Population,Proportion_LSOA,CumulativePatients,CumulativePercent,SUB_ICB_LOCATION_NAME
E01029605,About Better Care (ABC) PCN,63,49608,0.0012699564586357039,1279,0.04925723221266615,45637,91.99524270278987,Stoke-on-Trent
E01014301,About Better Care (ABC) PCN,62,49608,0.0012497984196097403,1618,0.038318912237330034,45699,92.12022254475085,Stoke-on-Trent
E01014323,About Better Care (ABC) PCN,61,49608,0.001229640380583777,1463,0.041695146958304855,45760,92.24318658280922,Stoke-on-Trent
E01029591,About Better Care (ABC) PCN,61,49608,0.001229640380583777,1577,0.03868103994927077,45821,92.3661506208676,Stoke-on-Trent
E01029565,About Better Care (ABC) PCN,60,49608,0.0012094823415578133,1129,0.053144375553587246,45881,92.48709885502339,Stoke-on-Trent
E01014280,About Better Care (ABC) PCN,59,49608,0.0011893243025318497,1221,0.04832104832104832,45940,92.60603128527657,Stoke-on-Trent
E01014329,About Better Care (ABC) PCN,59,49608,0.0011893243025318497,1760,0.033522727272727273,45999,92.72496371552975,Stoke-on-Trent
E01029583,About Better Care (ABC) PCN,59,49608,0.0011893243025318497,1357,0.043478260869565216,46058,92.84389614578294,Stoke-on-Trent
E01014229,About Better Care (ABC) PCN,57,49608,0.0011490082244799227,2215,0.025733634311512415,46115,92.95879696823093,Stoke-on-Trent
E01014328,About Better Care (ABC) PCN,57,49608,0.0011490082244799227,1931,0.029518384256861728,46172,93.07369779067892,Stoke-on-Trent
E01034057,About Better Care (ABC) PCN,56,49608,0.001128850185453959,1932,0.028985507246376812,46228,93.18658280922432,Stoke-on-Trent
E01014212,About Better Care (ABC) PCN,55,49608,0.0011086921464279955,2206,0.024932003626473256,46283,93.29745202386712,Stoke-on-Trent
E01014213,About Better Care (ABC) PCN,54,49608,0.0010885341074020319,1436,0.037604456824512536,46337,93.40630543460732,Stoke-on-Trent
E01014340,About Better Care (ABC) PCN,54,49608,0.0010885341074020319,2383,0.022660511959714646,46391,93.51515884534753,Stoke-on-Trent
E01029607,About Better Care (ABC) PCN,52,49608,0.0010482180293501049,1511,0.03441429516876241,46443,93.61998064828254,Stoke-on-Trent
E01014283,About Better Care (ABC) PCN,51,49608,0.0010280599903241413,2760,0.018478260869565218,46494,93.72278664731495,Stoke-on-Trent
E01014274,About Better Care (ABC) PCN,49,49608,9.87743912272214e-4,2080,0.023557692307692307,46543,93.82156103854217,Stoke-on-Trent
E01029584,About Better Care (ABC) PCN,49,49608,9.87743912272214e-4,1260,0.03888888888888889,46592,93.9203354297694,Stoke-on-Trent
E01029599,About Better Care (ABC) PCN,49,49608,9.87743912272214e-4,1520,0.03223684210526316,46641,94.01910982099662,Stoke-on-Trent
E01014279,About Better Care (ABC) PCN,48,49608,9.675858732462506e-4,1939,0.02475502836513667,46689,94.11586840832123,Stoke-on-Trent
E01014327,About Better Care (ABC) PCN,48,49608,9.675858732462506e-4,1622,0.029593094944512947,46737,94.21262699564586,Stoke-on-Trent
E01029533,About Better Care (ABC) PCN,48,49608,9.675858732462506e-4,1566,0.03065134099616858,46785,94.30938558297048,Stoke-on-Trent
